# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
112.65,5208.3,-44.564,0.1106,44.619,0.11333,1713.3,3.0123,1713.3,0.10074,1.9528,0.024707,32.9,-105.98,9.7794,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13961,8783653,0,328.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054711,NaN,NaN,NaN,NaN,1.8783,-19.324,520.48,319.59,0.5,0.34139
113.15,5186,-44.509,0.11019,44.564,0.12381,1712.3,3.0119,1712.3,0.10078,1.9246,0.056439,32.9,-105.98,9.7794,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.1394,8790371,0,328.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054643,NaN,NaN,NaN,NaN,1.723,-19.179,522.05,319.68,0.5,0.34145
113.65,5163.8,-44.454,0.1095,44.509,0.11023,1711.3,3.0116,1711.4,0.10083,1.9309,0.012699,32.9,-105.98,9.7795,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13919,8796824,0,328.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054573,NaN,NaN,NaN,NaN,2.0062,-19.034,523.62,319.76,0.5,0.34151
114.15,5141.6,-44.399,0.10924,44.455,0.13231,1710.4,3.0112,1710.4,0.10087,1.9682,0.074643,32.9,-105.98,9.7796,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13899,8803616,0,328.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054507,NaN,NaN,NaN,NaN,2.2909,-18.89,525.18,319.85,0.5,0.34156
114.65,5119.4,-44.345,0.10909,44.403,0.16359,1709.4,3.0109,1709.4,0.10092,2.0292,0.12191,32.9,-105.98,9.7796,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13879,8810500,0,328.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054443,NaN,NaN,NaN,NaN,2.54,-18.745,526.74,319.94,0.5,0.34162
115.15,5097.2,-44.291,0.10751,44.345,0.10801,1708.4,3.0105,1708.4,0.10097,2.024,0.010301,32.9,-105.98,9.7797,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13857,8816124,0,328.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054381,NaN,NaN,NaN,NaN,2.0073,-18.601,528.3,320.03,0.5,0.34167
115.65,5075.1,-44.237,0.10737,44.293,0.14329,1707.4,3.0102,1707.4,0.10101,1.9766,0.094887,32.9,-105.98,9.7798,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13837,8822893,0,328.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054315,NaN,NaN,NaN,NaN,1.6233,-18.457,529.86,320.11,0.5,0.34173
116.15,5053,-44.184,0.10635,44.237,0.11285,1706.4,3.0098,1706.4,0.10106,1.9577,0.037755,32.9,-105.98,9.7798,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13816,8828902,0,328.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054245,NaN,NaN,NaN,NaN,1.8319,-18.313,531.41,320.2,0.5,0.34178
116.65,5030.9,-44.131,0.10573,44.184,0.10575,1705.4,3.0094,1705.4,0.10111,1.9588,0.0021493,32.9,-105.98,9.7799,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13795,8835181,0,328.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054179,NaN,NaN,NaN,NaN,1.9915,-18.169,532.96,320.29,0.5,0.34184
117.15,5008.9,-44.079,0.10516,44.131,0.10516,1704.4,3.0091,1704.4,0.10115,1.9587,1.3867e-4,32.9,-105.98,9.78,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13775,8841468,0,328.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054114,NaN,NaN,NaN,NaN,1.9823,-18.026,534.51,320.38,0.5,0.3419
117.65,4986.8,-44.026,0.10466,44.079,0.1139,1703.4,3.0087,1703.4,0.1012,1.9362,0.044943,32.9,-105.98,9.78,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13755,8847783,0,328.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005405,NaN,NaN,NaN,NaN,1.7824,-17.883,536.06,320.46,0.5,0.34197
118.15,4964.8,-43.974,0.10425,44.027,0.13006,1702.5,3.0084,1702.5,0.10124,1.8974,0.077769,32.9,-105.98,9.7801,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13735,8854149,0,328.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053984,NaN,NaN,NaN,NaN,1.6139,-17.739,537.61,320.55,0.5,0.34203
118.65,4942.8,-43.922,0.10334,43.974,0.10338,1701.5,3.008,1701.5,0.10129,1.8959,0.0028392,32.9,-105.98,9.7802,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13715,8860055,0,328.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053918,NaN,NaN,NaN,NaN,1.9087,-17.596,539.16,320.64,0.5,0.34211
119.15,4920.9,-43.871,0.10331,43.923,0.1051,1700.6,3.0077,1700.6,0.10133,1.9056,0.019309,32.9,-105.98,9.7802,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13695,8866680,0,328.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053854,NaN,NaN,NaN,NaN,2.0057,-17.454,540.73,320.72,0.5,0.34219
119.65,4899,-43.819,0.10425,43.871,0.11112,1699.6,3.0074,1699.6,0.10138,1.9248,0.038484,32.9,-105.98,9.7803,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13675,8874188,0,328.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053792,NaN,NaN,NaN,NaN,2.1002,-17.311,542.36,320.81,0.5,0.34225
120.15,4877.1,-43.766,0.10468,43.819,0.1066,1698.7,3.007,1698.7,0.10143,1.9148,0.020161,32.9,-105.98,9.7804,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13655,8881361,0,328.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005373,NaN,NaN,NaN,NaN,1.8593,-17.168,543.98,320.89,0.5,0.34231
120.65,4855.2,-43.714,0.10496,43.766,0.10575,1697.7,3.0067,1697.7,0.10147,1.9212,0.012891,32.9,-105.98,9.7804,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13635,8888470,0,328.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053665,NaN,NaN,NaN,NaN,1.9956,-17.026,545.61,320.98,0.5,0.34237
121.15,4833.4,-43.661,0.10504,43.714,0.10823,1696.8,3.0063,1696.8,0.10152,1.9082,0.026099,32.9,-105.98,9.7805,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13615,8895448,0,328.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053601,NaN,NaN,NaN,NaN,1.8295,-16.884,547.23,321.07,0.5,0.34243
121.65,4811.6,-43.609,0.10494,43.661,0.10539,1695.8,3.006,1695.8,0.10156,1.913,0.0097422,32.9,-105.98,9.7806,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13595,8902302,0,328.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053536,NaN,NaN,NaN,NaN,1.9748,-16.742,548.85,321.15,0.5,0.3425
122.15,4789.8,-43.556,0.10491,43.61,0.11872,1694.8,3.0056,1694.8,0.10161,1.9408,0.05557,32.9,-105.98,9.7806,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13575,8909231,0,328.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053472,NaN,NaN,NaN,NaN,2.1817,-16.6,550.47,321.24,0.5,0.34257
122.65,4768,-43.504,0.10477,43.558,0.13272,1693.9,3.0053,1693.9,0.10166,1.9815,0.081469,32.9,-105.98,9.7807,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13556,8916079,0,328.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005341,NaN,NaN,NaN,NaN,2.3233,-16.458,552.08,321.33,0.5,0.34272
123.15,4746.3,-43.452,0.10437,43.506,0.13519,1692.9,3.005,1692.9,0.1017,2.0245,0.085922,32.9,-105.98,9.7808,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13536,8922701,0,328.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053349,NaN,NaN,NaN,NaN,2.3831,-16.317,553.7,321.41,0.5,0.34286
123.65,4724.5,-43.4,0.10348,43.452,0.10402,1691.8,3.0046,1691.8,0.10175,2.0298,0.010559,32.9,-105.98,9.7808,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13516,8928859,0,328.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053289,NaN,NaN,NaN,NaN,2.0943,-16.176,555.31,321.5,0.5,0.34293
124.15,4702.9,-43.349,0.10304,43.4,0.10309,1690.8,3.0043,1690.8,0.1018,2.0282,0.0032586,32.9,-105.98,9.7809,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13496,8935367,0,328.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053226,NaN,NaN,NaN,NaN,2.0388,-16.035,556.92,321.58,0.5,0.343
124.65,4681.2,-43.297,0.1026,43.349,0.10353,1689.8,3.0039,1689.8,0.10185,2.0351,0.013862,32.9,-105.98,9.781,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13476,8941849,0,328.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053163,NaN,NaN,NaN,NaN,2.1122,-15.894,558.53,321.67,0.5,0.34306
125.15,4659.6,-43.246,0.10211,43.297,0.10314,1688.8,3.0036,1688.8,0.1019,2.0424,0.014531,32.9,-105.98,9.781,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13457,8948263,0,328.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053101,NaN,NaN,NaN,NaN,2.122,-15.753,560.14,321.75,0.5,0.34313
125.65,4637.9,-43.195,0.10177,43.247,0.12163,1687.8,3.0032,1687.8,0.10195,2.009,0.066618,32.9,-105.98,9.7811,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13438,8954784,0,328.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053039,NaN,NaN,NaN,NaN,1.774,-15.612,561.74,321.84,0.5,0.34319
126.15,4616.4,-43.145,0.10101,43.195,0.10183,1686.8,3.0029,1686.8,0.102,2.0026,0.012862,32.9,-105.98,9.7812,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13418,8960919,0,328.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052974,NaN,NaN,NaN,NaN,1.9759,-15.472,563.34,321.92,0.5,0.34329
126.65,4594.8,-43.095,0.10059,43.145,0.10895,1685.8,3.0025,1685.8,0.10205,2.0235,0.041844,32.9,-105.98,9.7812,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13399,8967306,0,328.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052912,NaN,NaN,NaN,NaN,2.2084,-15.331,564.94,322.01,0.5,0.34337
127.15,4573.3,-43.045,0.099949,43.095,0.10121,1684.8,3.0022,1684.8,0.1021,2.0315,0.015942,32.9,-105.98,9.7813,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.1338,8973461,0,328.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052852,NaN,NaN,NaN,NaN,2.1161,-15.191,566.54,322.09,0.5,0.34344
127.65,4551.8,-42.995,0.09939,43.045,0.099413,1683.7,3.0019,1683.7,0.10215,2.0326,0.0021059,32.9,-105.98,9.7814,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.1336,8979652,0,328.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052792,NaN,NaN,NaN,NaN,2.0636,-15.051,568.14,322.18,0.5,0.34352
128.15,4530.3,-42.945,0.098993,42.995,0.11499,1682.7,3.0015,1682.7,0.1022,2.0033,0.058506,32.9,-105.98,9.7814,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13342,8985954,0,328.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052731,NaN,NaN,NaN,NaN,1.8009,-14.911,569.74,322.26,0.5,0.34358
128.65,4508.8,-42.896,0.098526,42.946,0.12445,1681.7,3.0012,1681.7,0.10225,1.9653,0.076037,32.9,-105.98,9.7815,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13323,8992176,0,328.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052668,NaN,NaN,NaN,NaN,1.6956,-14.772,571.33,322.35,0.5,0.34365
129.15,4487.4,-42.847,0.097699,42.896,0.10131,1680.8,3.0008,1680.8,0.1023,1.9519,0.026812,32.9,-105.98,9.7816,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13304,8998046,0,328.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052605,NaN,NaN,NaN,NaN,1.8717,-14.632,572.92,322.43,0.5,0.34372
129.65,4466,-42.799,0.097157,42.847,0.098827,1679.8,3.0005,1679.8,0.10234,1.9428,0.018093,32.9,-105.98,9.7816,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13285,9004106,0,328.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052544,NaN,NaN,NaN,NaN,1.8962,-14.493,574.51,322.52,0.5,0.34379
130.15,4444.6,-42.75,0.096624,42.799,0.097028,1678.8,3.0001,1678.8,0.10239,1.9384,0.0088409,32.9,-105.98,9.7817,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13267,9010139,0,328.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052484,NaN,NaN,NaN,NaN,1.9272,-14.354,576.1,322.6,0.5,0.34385
130.65,4423.2,-42.702,0.096489,42.75,0.096968,1677.8,2.9998,1677.8,0.10244,1.9432,0.0096299,32.9,-105.98,9.7818,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13248,9016499,0,328.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052424,NaN,NaN,NaN,NaN,2.0027,-14.215,577.71,322.68,0.5,0.34392
131.15,4401.9,-42.653,0.097378,42.702,0.099344,1676.9,2.9994,1676.9,0.10249,1.9531,0.019664,32.9,-105.98,9.7818,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.1323,9023802,0,328.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052366,NaN,NaN,NaN,NaN,2.0508,-14.076,579.38,322.77,0.5,0.34399
131.65,4380.6,-42.604,0.097883,42.653,0.098702,1675.9,2.9991,1675.9,0.10253,1.9467,0.012688,32.9,-105.98,9.7819,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13211,9030869,0,328.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052307,NaN,NaN,NaN,NaN,1.9208,-13.937,581.05,322.85,0.5,0.34406
132.15,4359.3,-42.555,0.098164,42.604,0.098182,1674.9,2.9988,1674.9,0.10258,1.9458,0.0018538,32.9,-105.98,9.782,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13193,9037811,0,328.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052247,NaN,NaN,NaN,NaN,1.9612,-13.799,582.72,322.94,0.5,0.34412
132.65,4338,-42.506,0.098293,42.556,0.10393,1674,2.9984,1674,0.10263,1.9289,0.033762,32.9,-105.98,9.782,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13174,9044666,0,328.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052187,NaN,NaN,NaN,NaN,1.8228,-13.66,584.38,323.02,0.5,0.34419
133.15,4316.8,-42.457,0.098327,42.507,0.11491,1673,2.9981,1673,0.10268,1.8992,0.059467,32.9,-105.98,9.7821,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13156,9051472,0,328.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052125,NaN,NaN,NaN,NaN,1.6955,-13.522,586.05,323.1,0.5,0.34426
133.65,4295.5,-42.408,0.097987,42.457,0.10124,1672,2.9977,1672.1,0.10272,1.8865,0.02544,32.9,-105.98,9.7822,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13137,9057963,0,328.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052063,NaN,NaN,NaN,NaN,1.8122,-13.384,587.71,323.19,0.5,0.34433
134.15,4274.4,-42.359,0.098229,42.41,0.14517,1671.1,2.9974,1671.1,0.10277,1.833,0.10689,32.9,-105.98,9.7822,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13119,9064974,0,328.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052002,NaN,NaN,NaN,NaN,1.4499,-13.246,589.37,323.27,0.5,0.34439
134.65,4253.2,-42.31,0.097414,42.36,0.10974,1670.2,2.9971,1670.2,0.10281,1.8583,0.050533,32.9,-105.98,9.7823,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.131,9071067,0,328.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051938,NaN,NaN,NaN,NaN,2.0719,-13.108,591.03,323.36,0.5,0.34446
135.15,4232,-42.262,0.097131,42.311,0.11697,1669.3,2.9967,1669.3,0.10286,1.8909,0.065182,32.9,-105.98,9.7824,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13082,9077574,0,328.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005188,NaN,NaN,NaN,NaN,2.1596,-12.971,592.68,323.44,0.5,0.34453
135.65,4210.9,-42.213,0.096536,42.262,0.10352,1668.3,2.9964,1668.3,0.10291,1.9096,0.037386,32.9,-105.98,9.7824,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13063,9083787,0,328.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051823,NaN,NaN,NaN,NaN,2.0729,-12.833,594.34,323.52,0.5,0.34459
136.15,4189.8,-42.165,0.096424,42.215,0.12787,1667.3,2.9961,1667.3,0.10296,1.9516,0.083983,32.9,-105.98,9.7825,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13045,9090402,0,328.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051766,NaN,NaN,NaN,NaN,2.2905,-12.696,595.99,323.61,0.5,0.34467
136.65,4168.8,-42.117,0.095926,42.167,0.12897,1666.4,2.9958,1666.4,0.10301,1.9947,0.086209,32.9,-105.98,9.7826,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13027,9096670,0,328.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005171,NaN,NaN,NaN,NaN,2.3416,-12.559,597.64,323.69,0.5,0.34473
137.15,4147.7,-42.07,0.095456,42.119,0.13259,1665.3,2.9954,1665.4,0.10306,2.0407,0.092029,32.9,-105.98,9.7826,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.13009,9102933,0,328.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051655,NaN,NaN,NaN,NaN,2.409,-12.422,599.29,323.77,0.5,0.3448
137.65,4126.7,-42.022,0.094443,42.07,0.094444,1664.3,2.9951,1664.3,0.10311,2.0408,3.4028e-4,32.9,-105.98,9.7827,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.1299,9108664,0,328.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00516,NaN,NaN,NaN,NaN,2.0641,-12.285,600.93,323.85,0.5,0.34487
138.15,4105.7,-41.975,0.094395,42.024,0.1316,1663.3,2.9948,1663.3,0.10316,1.995,0.091689,32.9,-105.98,9.7827,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.12973,9115203,0,328.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051543,NaN,NaN,NaN,NaN,1.6726,-12.149,602.58,323.94,0.5,0.34493
138.65,4084.7,-41.928,0.093627,41.976,0.11104,1662.3,2.9944,1662.3,0.10321,1.9651,0.059699,32.9,-105.98,9.7828,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.12955,9121098,0,328.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051481,NaN,NaN,NaN,NaN,1.7631,-12.012,604.22,324.02,0.5,0.34499
139.15,4063.8,-41.882,0.093003,41.928,0.093848,1661.3,2.9941,1661.4,0.10326,1.9589,0.01257,32.9,-105.98,9.7829,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.12937,9127062,0,328.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051421,NaN,NaN,NaN,NaN,1.9336,-11.876,605.86,324.1,0.5,0.34505
139.65,4042.8,-41.836,0.092565,41.882,0.094574,1660.4,2.9938,1660.4,0.10331,1.9492,0.019387,32.9,-105.98,9.7829,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.12919,9133149,0,328.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051364,NaN,NaN,NaN,NaN,1.8984,-11.739,607.5,324.18,0.5,0.3451
140.15,4021.9,-41.789,0.092162,41.836,0.097205,1659.4,2.9934,1659.4,0.10336,1.9646,0.030902,32.9,-105.98,9.783,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.12902,9139240,0,328.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051307,NaN,NaN,NaN,NaN,2.1018,-11.603,609.14,324.27,0.5,0.34516
140.65,4001,-41.744,0.091636,41.789,0.09253,1658.4,2.9931,1658.4,0.10341,1.971,0.012836,32.9,-105.98,9.7831,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.12884,9145192,0,328.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051252,NaN,NaN,NaN,NaN,2.0406,-11.468,610.77,324.35,0.5,0.34562
141.15,3980.2,-41.698,0.091406,41.745,0.11896,1657.4,2.9928,1657.4,0.10346,1.933,0.076135,32.9,-105.98,9.7831,NaN,NaN,NaN,NaN,33238,0,NaN,NaN,NaN,NaN,NaN,0.12867,9151382,0,328.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051196,NaN,NaN,NaN,NaN,1.6708,-11.332,612.41,324.43,0.5,0.34578
